"codele";"codtse";"data";"hora";"apuracao";"turno";"fase";"ncand";"nome";"partido";"votabs";"votpor";"situacao";"cargo";"codibge";"uf";"regiao";"compilado"
"426";"62227";"15/11/2020";"22:54:16";" 100,00";"1";"o";"14";"PAULINHO DO AÇOUGUE";"PTB";"690";"  51,49";"Eleito";"prefeito";"3556958";"SP";"SE";2020-11-16 17:49:55
"426";"62227";"15/11/2020";"22:54:16";" 100,00";"1";"o";"25";"ALECIO CABERLIN";"DEM - PSDB / DEM";"650";"  48,51";"Não eleito";"prefeito";"3556958";"SP";"SE";2020-11-16 17:49:55
"426";"62235";"15/11/2020";"18:56:32";" 100,00";"1";"o";"15";"ZÉ LUIZ";"MDB - PSC / MDB";"830";"  45,70";"Eleito";"prefeito";"3506201";"SP";"SE";2020-11-16 17:49:55
"426";"62235";"15/11/2020";"18:56:32";" 100,00";"1";"o";"45";"EDSON MARTINS";"PSDB";"335";"  18,45";"Não eleito";"prefeito";"3506201";"SP";"SE";2020-11-16 17:49:55
"426";"62235";"15/11/2020";"18:56:32";" 100,00";"1";"o";"11";"VITOR";"PP - PP / PSD";"651";"  35,85";"Não eleito";"prefeito";"3506201";"SP";"SE";2020-11-16 17:49:55
"426";"62243";"15/11/2020";"22:42:57";" 100,00";"1";"o";"25";"EFRAIM";"DEM - PODE / DEM / PSD";"1858";"  56,00";"Eleito";"prefeito";"3521150";"SP";"SE";2020-11-16 17:49:55
"426";"62243";"15/11/2020";"22:42:57";" 100,00";"1";"o";"45";"COCA";"PSDB - PSDB / SOLIDARIEDADE / PTB";"1460";"  44,00";"Não eleito";"prefeito";"3521150";"SP";"SE";2020-11-16 17:49:55
"426";"62251";"15/11/2020";"22:44:54";" 100,00";"1";"o";"55";"ODILON";"PSD - REPUBLICANOS / PSB / PSD";"1757";"  29,68";"Não eleito";"prefeito";"3506300";"SP";"SE";2020-11-16 17:49:55
"426";"62251";"15/11/2020";"22:44:54";" 100,00";"1";"o";"22";"WILSON GARCIA";"PL - PL / PSDB / PTB";"4162";"  70,32";"Eleito";"prefeito";"3506300";"SP";"SE";2020-11-16 17:49:55
"426";"62260";"15/11/2020";"23:46:09";" 100,00";"1";"o";"17";"NETINHO BELOTTI";"PSL - PSL / DEM / PSDB";"618";"  34,62";"Não eleito";"prefeito";"3553658";"SP";"SE";2020-11-16 17:49:55
"426";"62260";"15/11/2020";"23:46:09";" 100,00";"1";"o";"15";"PAULINHO CARDOSO";"MDB - MDB / PODE / REPUBLICANOS / PATRIOTA";"1167";"  65,38";"Eleito";"prefeito";"3553658";"SP";"SE";2020-11-16 17:49:55
"426";"62278";"15/11/2020";"20:32:43";" 100,00";"1";"o";"45";"VITOR BOTINI";"PSDB - PV / PSDB";"3288";" 100,00";"Eleito";"prefeito";"3506409";"SP";"SE";2020-11-16 17:49:55
"426";"62286";"15/11/2020";"23:27:04";" 100,00";"1";"o";"25";"JOSÉ FODRA";"DEM - REPUBLICANOS / DEM";"783";"  63,76";"Eleito";"prefeito";"3515657";"SP";"SE";2020-11-16 17:49:55
"426";"62286";"15/11/2020";"23:27:04";" 100,00";"1";"o";"19";"MARCELLO BARALDI";"PODE";"445";"  36,24";"Não eleito";"prefeito";"3515657";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"14";"CRISTIANO SALMEIRÃO";"PTB - CIDADANIA / DEM / PODE / AVANTE / PTB";"18356";"  35,13";"Não eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"13";"GERALDO MARTINS";"PT";"1416";"   2,71";"Não eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"12";"RAFAEL ZAGO";"PDT";"1497";"   2,86";"Não eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"17";"LEANDRO MAFFEIS";"PSL - PSD / PSL";"25480";"  48,76";"Eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"45";"FERMINO";"PSDB";"5249";"  10,04";"Não eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62294";"15/11/2020";"23:27:05";" 100,00";"1";"o";"65";"PROFESSOR RENATO ";"PC do B";"258";"   0,49";"Não eleito";"prefeito";"3506508";"SP";"SE";2020-11-16 17:49:55
"426";"62308";"16/11/2020";"00:00:57";" 100,00";"1";"o";"15";"BRUNO ANEL";"MDB - MDB / PT";"983";"  29,92";"Não eleito";"prefeito";"3516853";"SP";"SE";2020-11-16 17:49:55
"426";"62308";"16/11/2020";"00:00:57";" 100,00";"1";"o";"40";"BORATO";"PSB - PSB / PATRIOTA";"516";"  15,71";"Não eleito";"prefeito";"3516853";"SP";"SE";2020-11-16 17:49:55
"426";"62308";"16/11/2020";"00:00:57";" 100,00";"1";"o";"45";"GOY";"PSDB";"413";"  12,57";"Não eleito";"prefeito";"3516853";"SP";"SE";2020-11-16 17:49:55
"426";"62308";"16/11/2020";"00:00:57";" 100,00";"1";"o";"14";"ADRIANO";"PTB - PTB / PV";"1373";"  41,80";"Eleito";"prefeito";"3516853";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"28";"NELSINHO DO JORNAL";"PRTB - PV / PRTB";"140";"   0,85";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"14";"WALTER TAJIRI";"PTB - REPUBLICANOS / PTB";"3307";"  19,99";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"17";"ALEXANDRE SILVA XANDÃO";"PSL";"207";"   1,25";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"13";"PROF EZEQUIAS";"PT";"1070";"   6,47";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"22";"INHO";"PL - PL / PSB / PSDB / AVANTE / PROS";"6765";"  40,89";"Eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"55";"REINALDO JUNIOR";"PSD - MDB / DEM / PSD / PATRIOTA";"4420";"  26,72";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"19";"NÉIA CALÇADOS";"PODE";"548";"   3,31";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62316";"15/11/2020";"23:33:46";" 100,00";"1";"o";"20";"CHAKAL";"PSC";"86";"   0,52";"Não eleito";"prefeito";"3506607";"SP";"SE";2020-11-16 17:49:55
"426";"62324";"15/11/2020";"23:22:57";" 100,00";"1";"o";"14";"ROSA NASCIMENTO";"PTB - CIDADANIA / PTB";"547";"  29,31";"Não eleito";"prefeito";"3525854";"SP";"SE";2020-11-16 17:49:55
"426";"62324";"15/11/2020";"23:22:57";" 100,00";"1";"o";"25";"DANIEL VIEIRA";"DEM - DEM / PV";"1214";"  65,06";"Eleito";"prefeito";"3525854";"SP";"SE";2020-11-16 17:49:55
"426";"62324";"15/11/2020";"23:22:57";" 100,00";"1";"o";"45";"TADEU FÁVERO";"PSDB";"105";"   5,63";"Não eleito";"prefeito";"3525854";"SP";"SE";2020-11-16 17:49:55
"426";"62332";"15/11/2020";"23:15:53";" 100,00";"1";"o";"11";"MANOEL DO VITORINHO";"PP - PP / CIDADANIA";"3981";"  53,78";"Eleito";"prefeito";"3506706";"SP";"SE";2020-11-16 17:49:55
"426";"62332";"15/11/2020";"23:15:53";" 100,00";"1";"o";"13";"EDILSON";"PT";"158";"   2,13";"Não eleito";"prefeito";"3506706";"SP";"SE";2020-11-16 17:49:55
"426";"62332";"15/11/2020";"23:15:53";" 100,00";"1";"o";"15";"FABIÃO";"MDB";"3264";"  44,09";"Não eleito";"prefeito";"3506706";"SP";"SE";2020-11-16 17:49:55
"426";"62340";"16/11/2020";"00:21:57";" 100,00";"1";"o";"13";"CELSO";"PT - PTB / PT";"721";"  37,32";"Não eleito";"prefeito";"3532157";"SP";"SE";2020-11-16 17:49:55
"426";"62340";"16/11/2020";"00:21:57";" 100,00";"1";"o";"45";"EDMUR";"PSDB - PSDB / PP";"352";"  18,22";"Não eleito";"prefeito";"3532157";"SP";"SE";2020-11-16 17:49:55
"426";"62340";"16/11/2020";"00:21:57";" 100,00";"1";"o";"25";"LELO";"DEM - MDB / DEM";"859";"  44,46";"Eleito";"prefeito";"3532157";"SP";"SE";2020-11-16 17:49:55
"426";"62359";"15/11/2020";"22:57:37";" 100,00";"1";"o";"22";"JONAS MARQUES";"PL";"1487";"  23,37";"Não eleito";"prefeito";"3506805";"SP";"SE";2020-11-16 17:49:55
"426";"62359";"15/11/2020";"22:57:37";" 100,00";"1";"o";"45";"BENÊ DA FARMÁCIA";"PSDB - PSDB / MDB";"1406";"  22,10";"Não eleito";"prefeito";"3506805";"SP";"SE";2020-11-16 17:49:55
"426";"62359";"15/11/2020";"22:57:37";" 100,00";"1";"o";"25";"PIPOCA";"DEM - DEM / PV / CIDADANIA";"3469";"  54,53";"Eleito";"prefeito";"3506805";"SP";"SE";2020-11-16 17:49:55
"426";"62367";"15/11/2020";"23:32:48";" 100,00";"1";"o";"10";"CARLOS";"REPUBLICANOS";"79";"   7,17";"Não eleito";"prefeito";"3532868";"SP";"SE";2020-11-16 17:49:55
"426";"62367";"15/11/2020";"23:32:48";" 100,00";"1";"o";"15";"LUCIO BISQUI";"MDB";"537";"  48,73";"Eleito";"prefeito";"3532868";"SP";"SE";2020-11-16 17:49:55
"426";"62367";"15/11/2020";"23:32:48";" 100,00";"1";"o";"45";"ROBERTO";"PSDB - PSDB / DEM";"486";"  44,10";"Não eleito";"prefeito";"3532868";"SP";"SE";2020-11-16 17:49:55
"426";"62375";"15/11/2020";"22:27:31";" 100,00";"1";"o";"55";"TORÃO";"PSD - REPUBLICANOS / PV / PSD";"3136";"  53,37";"Eleito";"prefeito";"3506904";"SP";"SE";2020-11-16 17:49:55
"426";"62375";"15/11/2020";"22:27:31";" 100,00";"1";"o";"45";"OSVALDO DO BAIANO";"PSDB - PSDB / DEM";"2740";"  46,63";"Não eleito";"prefeito";"3506904";"SP";"SE";2020-11-16 17:49:55
"426";"62383";"15/11/2020";"23:27:00";" 100,00";"1";"o";"11";"DR ALEX";"PP - PSD / PP";"4175";"  78,01";"Eleito";"prefeito";"3534757";"SP";"SE";2020-11-16 17:49:55
"426";"62383";"15/11/2020";"23:27:00";" 100,00";"1";"o";"45";"SAN VET";"PSDB";"1177";"  21,99";"Não eleito";"prefeito";"3534757";"SP";"SE";2020-11-16 17:49:55
"426";"62391";"16/11/2020";"00:14:50";" 100,00";"1";"o";"20";"ZÉ CRISTO";"PSC - PDT / PODE / PSC / PATRIOTA";"4320";"  15,44";"Não eleito";"prefeito";"3507001";"SP";"SE";2020-11-16 17:49:55
"426";"62391";"16/11/2020";"00:14:50";" 100,00";"1";"o";"55";"BANO BRANCACCIO";"PSD";"4060";"  14,51";"Não eleito";"prefeito";"3507001";"SP";"SE";2020-11-16 17:49:55
"426";"62391";"16/11/2020";"00:14:50";" 100,00";"1";"o";"45";"PROFESSOR FERNANDO";"PSDB - DEM / PSDB";"2043";"   7,30";"Não eleito";"prefeito";"3507001";"SP";"SE";2020-11-16 17:49:55
"426";"62391";"16/11/2020";"00:14:50";" 100,00";"1";"o";"23";"EDSON MARCUSSO";"CIDADANIA - REPUBLICANOS / PTB / CIDADANIA / PP / SOLIDARIEDADE";"9353";"  33,42";"Eleito";"prefeito";"3507001";"SP";"SE";2020-11-16 17:49:55
"426";"62391";"16/11/2020";"00:14:50";" 100,00";"1";"o";"22";"FABRICIO AMARO";"PL - PL / PSL / PSB / MDB";"8207";"  29,33";"Não eleito";"prefeito";"3507001";"SP";"SE";2020-11-16 17:49:55
"426";"62405";"15/11/2020";"23:36:31";" 100,00";"1";"o";"25";"CESAR ALVES";"DEM";"363";"  24,40";"Não eleito";"prefeito";"3536570";"SP";"SE";2020-11-16 17:49:55
"426";"62405";"15/11/2020";"23:36:31";" 100,00";"1";"o";"15";"PAULO";"MDB - MDB / PP / PSDB";"1125";"  75,60";"Eleito";"prefeito";"3536570";"SP";"SE";2020-11-16 17:49:55
"426";"62413";"16/11/2020";"01:17:51";" 100,00";"1";"o";"70";"PROFESSORA MITS CASSIA";"AVANTE";"249";"   1,96";"Não eleito";"prefeito";"3507100";"SP";"SE";2020-11-16 17:49:55
"426";"62413";"16/11/2020";"01:17:51";" 100,00";"1";"o";"25";"DR BENEDITO";"DEM - DEM / PV / PL";"5391";"  42,51";"Eleito";"prefeito";"3507100";"SP";"SE";2020-11-16 17:49:55
"426";"62413";"16/11/2020";"01:17:51";" 100,00";"1";"o";"55";"PAULO AFONSO";"PSD - MDB / PSD";"3385";"  26,69";"Não eleito";"prefeito";"3507100";"SP";"SE";2020-11-16 17:49:55
"426";"62413";"16/11/2020";"01:17:51";" 100,00";"1";"o";"45";"SERGIO FERREIRA";"PSDB - PODE / PSDB / REPUBLICANOS";"3502";"  27,61";"Não eleito";"prefeito";"3507100";"SP";"SE";2020-11-16 17:49:55
"426";"62413";"16/11/2020";"01:17:51";" 100,00";"1";"o";"51";"SARGENTO DAMASCENO";"PATRIOTA";"156";"   1,23";"Não eleito";"prefeito";"3507100";"SP";"SE";2020-11-16 17:49:55
"426";"62421";"15/11/2020";"23:05:21";" 100,00";"1";"o";"40";"ARLETE ZANFOLIN";"PSB - PSB / MDB";"728";"  48,83";"Não eleito";"prefeito";"3543238";"SP";"SE";2020-11-16 17:49:55
"426";"62421";"15/11/2020";"23:05:21";" 100,00";"1";"o";"45";"ZÉ MAURI";"PSDB - DEM / PSDB / PV";"763";"  51,17";"Eleito";"prefeito";"3543238";"SP";"SE";2020-11-16 17:49:55
"426";"62430";"15/11/2020";"23:31:28";" 100,00";"1";"o";"45";"DU";"PSDB";"241";"  26,51";"Não eleito";"prefeito";"3507209";"SP";"SE";2020-11-16 17:49:55
"426";"62430";"15/11/2020";"23:31:28";" 100,00";"1";"o";"10";"WILSON";"REPUBLICANOS";"167";"  18,37";"Não eleito";"prefeito";"3507209";"SP";"SE";2020-11-16 17:49:55
"426";"62430";"15/11/2020";"23:31:28";" 100,00";"1";"o";"14";"LUIZ";"PTB - PTB / PSD";"501";"  55,12";"Eleito";"prefeito";"3507209";"SP";"SE";2020-11-16 17:49:55
"426";"62448";"15/11/2020";"23:25:36";" 100,00";"1";"o";"15";"JUCA TAVONI";"MDB - PV / MDB";"689";"  50,81";"Não eleito";"prefeito";"3554755";"SP";"SE";2020-11-16 17:49:55
"426";"62448";"15/11/2020";"23:25:36";" 100,00";"1";"o";"25";"MARCELO FONSECA";"DEM - PSDB / DEM";"667";"  49,19";"Não eleito";"prefeito";"3554755";"SP";"SE";2020-11-16 17:49:55
"426";"62456";"16/11/2020";"01:27:51";" 100,00";"1";"o";"45";"DI PICAPAU";"PSDB - PSDB / DEM";"2024";" 100,00";"Eleito";"prefeito";"3507308";"SP";"SE";2020-11-16 17:49:55
"426";"62472";"15/11/2020";"23:34:27";" 100,00";"1";"o";"45";"NIVALDO";"PSDB";"1556";"  19,09";"Não eleito";"prefeito";"3507407";"SP";"SE";2020-11-16 17:49:55
"426";"62472";"15/11/2020";"23:34:27";" 100,00";"1";"o";"51";"VLADIMIR ADABO";"PATRIOTA - PL / PATRIOTA / PP";"3827";"  46,95";"Eleito";"prefeito";"3507407";"SP";"SE";2020-11-16 17:49:55
"426";"62472";"15/11/2020";"23:34:27";" 100,00";"1";"o";"15";"FABIANO DA FARMACIA";"MDB";"2279";"  27,96";"Não eleito";"prefeito";"3507407";"SP";"SE";2020-11-16 17:49:55
"426";"62472";"15/11/2020";"23:34:27";" 100,00";"1";"o";"23";"TIQUINHO DO ZÉ";"CIDADANIA";"490";"   6,01";"Não eleito";"prefeito";"3507407";"SP";"SE";2020-11-16 17:49:55
"426";"62499";"16/11/2020";"00:01:49";" 100,00";"1";"o";"45";"PARDINI";"PSDB - PTB / PP / PROS / REPUBLICANOS / DEM / REDE / PSB / PL / CIDADANIA / PSDB";"58541";"  85,51";"Eleito";"prefeito";"3507506";"SP";"SE";2020-11-16 17:49:55
"426";"62499";"16/11/2020";"00:01:49";" 100,00";"1";"o";"12";"IELO";"PDT - PSD / PDT";"5098";"   7,45";"Não eleito";"prefeito";"3507506";"SP";"SE";2020-11-16 17:49:55
"426";"62499";"16/11/2020";"00:01:49";" 100,00";"1";"o";"13";"PRISCILA FIRMINO";"PT - PT / PC do B";"1731";"   2,53";"Não eleito";"prefeito";"3507506";"SP";"SE";2020-11-16 17:49:55
"426";"62499";"16/11/2020";"00:01:49";" 100,00";"1";"o";"17";"IZAIAS";"PSL - PSL / PODE / PRTB";"3094";"   4,52";"Não eleito";"prefeito";"3507506";"SP";"SE";2020-11-16 17:49:55
"426";"62510";"15/11/2020";"23:50:36";" 100,00";"1";"o";"25";"JESUS CHEDID";"DEM - PSDB / PATRIOTA / REPUBLICANOS / DEM / PSC / PL / MDB";"53730";"  65,89";"Eleito";"prefeito";"3507605";"SP";"SE";2020-11-16 17:49:55
"426";"62510";"15/11/2020";"23:50:36";" 100,00";"1";"o";"55";"BASILIO ZECCHINI";"PSD - AVANTE / PRTB / PROS / PSD / PODE / DC / PTC";"13179";"  16,16";"Não eleito";"prefeito";"3507605";"SP";"SE";2020-11-16 17:49:55
"426";"62510";"15/11/2020";"23:50:36";" 100,00";"1";"o";"14";"JANGO";"PTB - PP / PDT / PTB / PSL / CIDADANIA / PSB / PV";"12526";"  15,36";"Não eleito";"prefeito";"3507605";"SP";"SE";2020-11-16 17:49:55
"426";"62510";"15/11/2020";"23:50:36";" 100,00";"1";"o";"50";"PROFESSOR ADALBERTO";"PSOL";"2106";"   2,58";"Não eleito";"prefeito";"3507605";"SP";"SE";2020-11-16 17:49:55
"426";"62553";"15/11/2020";"23:34:38";" 100,00";"1";"o";"22";"BETINHO EBERT";"PL";"72";"   2,09";"Não eleito";"prefeito";"3507704";"SP";"SE";2020-11-16 17:49:55
"426";"62553";"15/11/2020";"23:34:38";" 100,00";"1";"o";"25";"FLAVIO";"DEM - PTB / DEM / PSDB";"1569";"  45,49";"Não eleito";"prefeito";"3507704";"SP";"SE";2020-11-16 17:49:55
"426";"62553";"15/11/2020";"23:34:38";" 100,00";"1";"o";"19";"HEITOR";"PODE - MDB / PODE";"1808";"  52,42";"Eleito";"prefeito";"3507704";"SP";"SE";2020-11-16 17:49:55
"426";"62570";"15/11/2020";"23:01:50";" 100,00";"1";"o";"55";"MARIO FABRI";"PSD - MDB / PSL / DEM / PDT / PSD";"2985";"  24,51";"Não eleito";"prefeito";"3507803";"SP";"SE";2020-11-16 17:49:55
"426";"62570";"15/11/2020";"23:01:50";" 100,00";"1";"o";"45";"PROF ZÉ LUIZ";"PSDB - PSDB / PP / PSB / PTB / PL";"9192";"  75,49";"Eleito";"prefeito";"3507803";"SP";"SE";2020-11-16 17:49:55
"426";"62596";"15/11/2020";"22:55:53";" 100,00";"1";"o";"14";"CLÁUDIO DA FARMÁCIA";"PTB - PTB / PL / PP";"3159";"  26,72";"Não eleito";"prefeito";"3507902";"SP";"SE";2020-11-16 17:49:55
"426";"62596";"15/11/2020";"22:55:53";" 100,00";"1";"o";"45";"LECA BERTO";"PSDB - PSDB / PODE / PSL";"4297";"  36,34";"Não eleito";"prefeito";"3507902";"SP";"SE";2020-11-16 17:49:55
"426";"62596";"15/11/2020";"22:55:53";" 100,00";"1";"o";"25";"LEANDRO CORRÊA";"DEM - MDB / PSB / PV / DEM";"4367";"  36,94";"Eleito";"prefeito";"3507902";"SP";"SE";2020-11-16 17:49:55
"426";"62618";"15/11/2020";"23:52:46";" 100,00";"1";"o";"10";"JOAOZINHO";"REPUBLICANOS";"49";"   0,43";"Não eleito";"prefeito";"3508009";"SP";"SE";2020-11-16 17:49:55
"426";"62618";"15/11/2020";"23:52:46";" 100,00";"1";"o";"15";"ELIAS DOS ANJOS";"MDB";"331";"   2,92";"Não eleito";"prefeito";"3508009";"SP";"SE";2020-11-16 17:49:55
"426";"62618";"15/11/2020";"23:52:46";" 100,00";"1";"o";"11";"OMAR CHAIN";"PP - PP / PSDB";"6844";"  60,45";"Eleito";"prefeito";"3508009";"SP";"SE";2020-11-16 17:49:55
"426";"62618";"15/11/2020";"23:52:46";" 100,00";"1";"o";"28";"PIPO - Ú FONSECA";"PRTB";"4098";"  36,20";"Não eleito";"prefeito";"3508009";"SP";"SE";2020-11-16 17:49:55
"426";"62634";"16/11/2020";"00:15:36";" 100,00";"1";"o";"15";"MARCÃO MENDES";"MDB - PP / MDB";"2349";"  25,34";"Não eleito";"prefeito";"3508108";"SP";"SE";2020-11-16 17:49:55
"426";"62634";"16/11/2020";"00:15:36";" 100,00";"1";"o";"36";"FERDINANDO AUGUSTO GALERA";"PTC";"169";"   1,82";"Não eleito";"prefeito";"3508108";"SP";"SE";2020-11-16 17:49:55
"426";"62634";"16/11/2020";"00:15:36";" 100,00";"1";"o";"10";"RODRIGO DO ADALBERTO";"REPUBLICANOS - PODE / PSDB / PT / AVANTE / REPUBLICANOS / PTB";"6753";"  72,84";"Eleito";"prefeito";"3508108";"SP";"SE";2020-11-16 17:49:55
"426";"62650";"15/11/2020";"22:52:39";" 100,00";"1";"o";"55";"JAIME FURTADO";"PSD";"236";"   7,86";"Não eleito";"prefeito";"3508207";"SP";"SE";2020-11-16 17:49:55
"426";"62650";"15/11/2020";"22:52:39";" 100,00";"1";"o";"43";"DANIEL SARRETA";"PV - PV / PL";"1435";"  47,79";"Eleito";"prefeito";"3508207";"SP";"SE";2020-11-16 17:49:55
"426";"62650";"15/11/2020";"22:52:39";" 100,00";"1";"o";"15";"AGLIM";"MDB - MDB / CIDADANIA / PTB / PSDB";"1332";"  44,36";"Não eleito";"prefeito";"3508207";"SP";"SE";2020-11-16 17:49:55
"426";"62677";"15/11/2020";"20:37:30";" 100,00";"1";"o";"14";"ZEQUINHA MADRIGAL";"PTB - SOLIDARIEDADE / PTB";"179";"   6,70";"Não eleito";"prefeito";"3508306";"SP";"SE";2020-11-16 17:49:55
"426";"62677";"15/11/2020";"20:37:30";" 100,00";"1";"o";"15";"BIRA";"MDB";"716";"  26,81";"Não eleito";"prefeito";"3508306";"SP";"SE";2020-11-16 17:49:55
"426";"62677";"15/11/2020";"20:37:30";" 100,00";"1";"o";"23";"OSMAR CLARO";"CIDADANIA";"741";"  27,74";"Não eleito";"prefeito";"3508306";"SP";"SE";2020-11-16 17:49:55
"426";"62677";"15/11/2020";"20:37:30";" 100,00";"1";"o";"40";"ALEMÃO";"PSB - PSL / PL / PSB";"1035";"  38,75";"Eleito";"prefeito";"3508306";"SP";"SE";2020-11-16 17:49:55
"426";"62693";"16/11/2020";"00:22:56";" 100,00";"1";"o";"51";"ALICE FRANCESCHINI";"PATRIOTA";"3569";"  15,41";"Não eleito";"prefeito";"3508405";"SP";"SE";2020-11-16 17:49:55
"426";"62693";"16/11/2020";"00:22:56";" 100,00";"1";"o";"45";"MANGINI";"PSDB - PSDB / PODE / PSC / AVANTE / SOLIDARIEDADE";"11976";"  51,72";"Eleito";"prefeito";"3508405";"SP";"SE";2020-11-16 17:49:55
"426";"62693";"16/11/2020";"00:22:56";" 100,00";"1";"o";"55";"ROSE RABELO";"PSD - REPUBLICANOS / PTB / DEM / PSD";"7612";"  32,87";"Não eleito";"prefeito";"3508405";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"10";"SOUZA LIMA";"REPUBLICANOS";"793";"   1,65";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"14";"SILMARA GUEDES";"PTB - PTB / AVANTE";"2427";"   5,06";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"22";"SENA";"PL";"1324";"   2,76";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"19";"FERNANDO DINIZ";"PODE - PODE / PV";"5686";"  11,86";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"11";"FUBÁ DO DEPÓSITO";"PP";"6255";"  13,05";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"45";"HENRIQUE RINCO";"PSDB - PSL / PSDB";"3051";"   6,36";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"25";"LUCIO";"DEM - MDB / DEM";"3521";"   7,34";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"77";"REGINALDO CRUZ";"SOLIDARIEDADE";"333";"   0,69";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"28";"ANDREZÃO";"PRTB";"715";"   1,49";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"23";"PÉTALA DO CONVIVER";"CIDADANIA";"13671";"  28,52";"Eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"55";"MARCOS VILELA";"PSD - PSD / PMB";"8555";"  17,84";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62715";"15/11/2020";"23:33:33";" 100,00";"1";"o";"20";"NASCIMENTO DA RADIO CAPITAL";"PSC";"1610";"   3,36";"Não eleito";"prefeito";"3508504";"SP";"SE";2020-11-16 17:49:55
"426";"62731";"15/11/2020";"23:24:15";" 100,00";"1";"o";"19";"DADÁ DIOGO";"PODE";"902";"   5,37";"Não eleito";"prefeito";"3508603";"SP";"SE";2020-11-16 17:49:55
"426";"62731";"15/11/2020";"23:24:15";" 100,00";"1";"o";"40";"JOÃO BOSCO TORRADA";"PSB - PSB / PDT / PSL / PL / SOLIDARIEDADE / DEM / PV / PSC";"6258";"  37,28";"Não eleito";"prefeito";"3508603";"SP";"SE";2020-11-16 17:49:55
"426";"62731";"15/11/2020";"23:24:15";" 100,00";"1";"o";"15";"MINEIRO";"MDB - PTB / REDE / PP / MDB / PATRIOTA";"7890";"  47,00";"Eleito";"prefeito";"3508603";"SP";"SE";2020-11-16 17:49:55
"426";"62731";"15/11/2020";"23:24:15";" 100,00";"1";"o";"90";"ELBON FONTES";"PROS";"1023";"   6,09";"Não eleito";"prefeito";"3508603";"SP";"SE";2020-11-16 17:49:55
"426";"62731";"15/11/2020";"23:24:15";" 100,00";"1";"o";"45";"DOMINGOS GERALDO";"PSDB";"713";"   4,25";"Não eleito";"prefeito";"3508603";"SP";"SE";2020-11-16 17:49:55
