"codele";"codtse";"data";"hora";"apuracao";"turno";"divulgação";"ncand";"nomeurna";"partido";"votosabs";"votosporc";"situacao";"cargo";"uf";"codibge";"regiao";"ano";"nomemun"
"426";"58998";"15/11/2020";"22:20:51";"100,00";"1";"oficial";"20";"EZIEL PEDRO";"PSC";"2747";"10,02";"NAO ELEITO";"prefeito";"RJ";"3305000";"SE";"2020";"SAO JOAO DA BARRA"
"426";"58998";"15/11/2020";"22:20:51";"100,00";"1";"oficial";"11";"CARLA MACHADO";"PP";"19106";"69,72";"ELEITO";"prefeito";"RJ";"3305000";"SE";"2020";"SAO JOAO DA BARRA"
"426";"58998";"15/11/2020";"22:20:51";"100,00";"1";"oficial";"19";"MARCIO NOGUEIRA";"PODE";"4654";"16,98";"NAO ELEITO";"prefeito";"RJ";"3305000";"SE";"2020";"SAO JOAO DA BARRA"
"426";"58998";"15/11/2020";"22:20:51";"100,00";"1";"oficial";"33";"OTAVIO CARVALHO";"PMN";"175";"0,64";"NAO ELEITO";"prefeito";"RJ";"3305000";"SE";"2020";"SAO JOAO DA BARRA"
"426";"58998";"15/11/2020";"22:20:51";"100,00";"1";"oficial";"51";"RENEZINHO";"PATRIOTA";"671";"2,45";"NAO ELEITO";"prefeito";"RJ";"3305000";"SE";"2020";"SAO JOAO DA BARRA"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"13";"PAULINHO DO SINDICATO";"PT";"5190";"2,33";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"10";"CHARLLES BATISTA";"REPUBLICANOS";"28043";"12,62";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"90";"GIOVANI RATINHO";"PROS";"27276";"12,27";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"25";"DR JOAO";"DEM";"71730";"32,27";"2O TURNO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"20";"LEO VIEIRA";"PSC";"43499";"19,57";"2O TURNO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"50";"VINICIUS BAIAO";"PSOL";"7745";"3,48";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"17";"PROF JOZIEL";"PSL";"31492";"14,17";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59013";"15/11/2020";"23:31:07";"100,00";"1";"oficial";"19";"TITINHO";"PODE";"7306";"3,29";"NAO ELEITO";"prefeito";"RJ";"3305109";"SE";"2020";"SAO JOAO DE MERITI"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"11";"DR. STEFANO";"PP";"9424";"21,14";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"55";"PAULO SANTANA";"PSD";"5286";"11,86";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"15";"BIA DE GUGA";"MDB";"10461";"23,47";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"50";"RENATO REIS";"PSOL";"678";"1,52";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"19";"FABIO DO PASTEL";"PODE";"15399";"34,55";"ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"27";"JOAO ALEXANDRE";"DC";"346";"0,78";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"51";"COMANDANTE PAULO ROBERTO";"PATRIOTA";"401";"0,90";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"77";"BRUNO COSTA";"SOLIDARIEDADE";"2453";"5,50";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59030";"15/11/2020";"22:27:22";"100,00";"1";"oficial";"28";"VALTER VASCONCELOS";"PRTB";"123";"0,28";"NAO ELEITO";"prefeito";"RJ";"3305208";"SE";"2020";"SAO PEDRO DA ALDEIA"
"426";"59056";"15/11/2020";"22:28:15";"100,00";"1";"oficial";"55";"DR CARRICO";"PSD";"2434";"39,93";"NAO ELEITO";"prefeito";"RJ";"3305307";"SE";"2020";"SAO SEBASTIAO DO ALTO"
"426";"59056";"15/11/2020";"22:28:15";"100,00";"1";"oficial";"77";"AFIM RODRIGUES";"SOLIDARIEDADE";"3662";"60,07";"ELEITO";"prefeito";"RJ";"3305307";"SE";"2020";"SAO SEBASTIAO DO ALTO"
"426";"59072";"15/11/2020";"22:26:17";"100,00";"1";"oficial";"14";"BRENINHO";"PTB";"5414";"46,24";"ELEITO";"prefeito";"RJ";"3305406";"SE";"2020";"SAPUCAIA"
"426";"59072";"15/11/2020";"22:26:17";"100,00";"1";"oficial";"45";"SIDNEI FERREIRA";"PSDB";"1172";"10,01";"NAO ELEITO";"prefeito";"RJ";"3305406";"SE";"2020";"SAPUCAIA"
"426";"59072";"15/11/2020";"22:26:17";"100,00";"1";"oficial";"20";"MARCIO LARA";"PSC";"5123";"43,75";"NAO ELEITO";"prefeito";"RJ";"3305406";"SE";"2020";"SAPUCAIA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"25";"MANOELA PERES";"DEM";"34960";"78,52";"ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"55";"MARCIO MOTTA";"PSD";"1171";"2,63";"NAO ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"10";"RODRIGO";"REPUBLICANOS";"5190";"11,66";"NAO ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"65";"COSME SOUZA";"PCdoB";"227";"0,51";"NAO ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"77";"RENATO RIBEIRO";"SOLIDARIEDADE";"2208";"4,96";"NAO ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59099";"15/11/2020";"22:26:02";"100,00";"1";"oficial";"40";"LUCIANA QUEIROZ";"PSB";"768";"1,72";"NAO ELEITO";"prefeito";"RJ";"3305505";"SE";"2020";"SAQUAREMA"
"426";"59110";"15/11/2020";"22:12:46";"100,00";"1";"oficial";"23";"GLAUBINHO";"CIDADANIA";"230";"1,62";"NAO ELEITO";"prefeito";"RJ";"3305604";"SE";"2020";"SILVA JARDIM"
